 male Agent 
x = X, y = Y, z = Z, h = holdingStatus, pi = PickupIndex, di = DropOffIndex
       states                       actions                 
 x, y, z,  h,   pi, di     North      East     South      west        Up      Down
(0, 0, 0, False, 0, 0)     0.500     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 0, 1)     0.500     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 0, 2)     0.500     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 0, 3)     0.500     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 0, 4)     0.500     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 0, 5)     0.500     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 0, 6)     0.500     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 0, 7)     0.500     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 0, 8)     0.500     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 0, 9)     0.500     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 0, 10)     0.500     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 0, 11)     0.500     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 0, 12)     0.500     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 0, 13)     0.500     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 0, 14)     0.500     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 0, 15)     0.500     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 1, 0)     1.292     0.706     0.000     0.000     0.706     0.000
(0, 0, 0, False, 1, 1)     1.292     0.706     0.000     0.000     0.706     0.000
(0, 0, 0, False, 1, 2)     1.292     0.706     0.000     0.000     0.706     0.000
(0, 0, 0, False, 1, 3)     1.292     0.706     0.000     0.000     0.706     0.000
(0, 0, 0, False, 1, 4)     1.292     0.706     0.000     0.000     0.706     0.000
(0, 0, 0, False, 1, 5)     1.292     0.706     0.000     0.000     0.706     0.000
(0, 0, 0, False, 1, 6)     1.292     0.706     0.000     0.000     0.706     0.000
(0, 0, 0, False, 1, 7)     1.292     0.706     0.000     0.000     0.706     0.000
(0, 0, 0, False, 1, 8)     1.292     0.706     0.000     0.000     0.706     0.000
(0, 0, 0, False, 1, 9)     1.292     0.706     0.000     0.000     0.706     0.000
(0, 0, 0, False, 1, 10)     1.292     0.706     0.000     0.000     0.706     0.000
(0, 0, 0, False, 1, 11)     1.292     0.706     0.000     0.000     0.706     0.000
(0, 0, 0, False, 1, 12)     1.292     0.706     0.000     0.000     0.706     0.000
(0, 0, 0, False, 1, 13)     1.292     0.706     0.000     0.000     0.706     0.000
(0, 0, 0, False, 1, 14)     1.292     0.706     0.000     0.000     0.706     0.000
(0, 0, 0, False, 1, 15)     1.292     0.706     0.000     0.000     0.706     0.000
(0, 0, 0, False, 2, 0)     0.000     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 2, 1)     0.000     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 2, 2)     0.000     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 2, 3)     0.000     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 2, 4)     0.000     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 2, 5)     0.000     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 2, 6)     0.000     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 2, 7)     0.000     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 2, 8)     0.000     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 2, 9)     0.000     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 2, 10)     0.000     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 2, 11)     0.000     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 2, 12)     0.000     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 2, 13)     0.000     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 2, 14)     0.000     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 2, 15)     0.000     0.000     0.000     0.000     0.000     0.000
(0, 0, 0, False, 3, 0)     0.000     0.500     0.000     0.000     0.669     0.000
(0, 0, 0, False, 3, 1)     0.000     0.500     0.000     0.000     0.669     0.000
(0, 0, 0, False, 3, 2)     0.000     0.500     0.000     0.000     0.669     0.000
(0, 0, 0, False, 3, 3)     0.000     0.500     0.000     0.000     0.669     0.000
(0, 0, 0, False, 3, 4)     0.000     0.500     0.000     0.000     0.669     0.000
(0, 0, 0, False, 3, 5)     0.000     0.500     0.000     0.000     0.669     0.000
(0, 0, 0, False, 3, 6)     0.000     0.500     0.000     0.000     0.669     0.000
(0, 0, 0, False, 3, 7)     0.000     0.500     0.000     0.000     0.669     0.000
(0, 0, 0, False, 3, 8)     0.000     0.500     0.000     0.000     0.669     0.000
